Date, StudentID,Demerits, Sendouts, Detentions, Friday, Hours
2013-10-23,205215593,2,0,0,0,6
2013-10-23,206309429,2,0,0,0,24
2013-10-23,203099890,1,0,0,0,18
2013-10-23,221167703,2,0,0,0,6
2013-10-23,207097734,2,0,0,0,12
2013-10-23,209374164,1,0,0,0,36
2013-10-23,204128789,1,0,0,0,18
2013-10-23,208646463,1,0,0,0,6
2013-10-23,275173540,1,0,0,0,6
2013-10-23,207990888,1,0,0,0,6
2013-10-23,204893952,0,0,0,0,6
2013-10-23,203266911,0,0,0,0,6
2013-10-23,203186077,2,0,0,0,6
2013-10-23,219500980,1,0,0,0,6
2013-10-23,206345688,1,0,0,0,18
2013-10-23,206428179,0,0,0,0,12
2013-10-23,207920489,1,0,0,0,18
2013-10-23,215611609,1,0,0,0,6
2013-10-23,209374206,1,0,0,0,6
2013-10-23,274824002,1,0,0,0,12
2013-10-23,205921778,1,0,0,0,6
2013-10-23,206100935,2,0,0,0,12
2013-10-23,203532072,1,0,0,0,12
2013-10-23,207018490,3,0,0,0,48
2013-10-23,268731775,1,0,0,0,6
2013-10-23,214987760,1,0,0,0,6
2013-10-23,201810744,1,0,0,0,6
2013-10-23,203043898,1,0,0,0,6
2013-10-23,270326606,1,0,0,0,6
2013-10-23,205000607,1,0,0,0,6
2013-10-23,203438494,1,0,0,0,6
2013-10-23,204717912,1,0,0,0,12
2013-10-23,204387260,1,0,0,0,6
2013-10-23,214578817,1,0,0,0,24
2013-10-23,204754261,1,0,0,0,6
2013-10-23,207856477,1,0,0,0,6
2013-10-23,270281850,1,0,0,0,6
2013-10-23,203030895,0,0,0,0,6
2013-10-23,205014202,0,0,0,0,6
2013-10-23,204433668,1,0,0,0,6
2013-10-23,205089113,1,0,0,Yes,0
2013-10-23,203099908,1,0,0,0,6
2013-10-23,206437865,2,0,0,0,18
2013-10-23,204956932,3,0,0,0,12
2013-10-23,209569227,1,0,0,0,18
2013-10-23,202940656,0,0,0,Yes,0
2013-10-23,207385741,1,0,0,0,24
2013-10-23,203612270,0,0,0,0,6
2013-10-23,205753155,1,0,0,0,24
2013-10-23,219793734,2,0,0,0,6
2013-10-23,200022457,1,0,0,0,6
2013-10-23,232067397,1,0,0,0,18
2013-10-23,220633515,1,0,0,Yes,0
2013-10-23,209840693,1,0,0,0,18
2013-10-23,271602260,2,0,0,0,12
2013-10-23,203497664,1,0,0,0,6
2013-10-23,202590808,0,0,0,0,6
2013-10-23,203188107,2,0,0,0,12
2013-10-23,271834467,1,0,0,Yes,0
2013-10-23,219235827,2,0,0,Yes,0
2013-10-22,,0,0,0,0,6
2013-10-22,203429113,1,0,0,0,12
2013-10-22,219944394,1,0,0,0,6
2013-10-22,203233556,7,0,0,0,18
2013-10-22,206133118,1,0,0,0,6
2013-10-22,205303514,3,0,0,0,18
2013-10-22,203649017,2,0,0,0,6
2013-10-22,204019046,0,0,0,Yes,0
2013-10-22,206527350,2,0,0,0,24
2013-10-22,209759695,0,0,0,0,12
2013-10-22,208028233,1,0,0,0,12
2013-10-22,204604144,3,0,0,0,12
2013-10-22,204070684,0,0,0,0,6
2013-10-22,216439729,0,0,0,0,24
2013-10-22,204059430,2,0,0,Yes,0
2013-10-22,203484621,1,0,0,0,6
2013-10-22,207105216,2,0,0,0,6
2013-10-22,202940656,0,0,0,Yes,0
2013-10-22,204865679,2,0,0,0,6
2013-10-22,207854050,1,0,0,0,6
2013-10-22,206427635,3,0,0,0,6
2013-10-22,206157844,1,0,0,0,12
2013-10-22,209989276,1,0,0,0,6
2013-10-22,205296940,1,0,0,0,6
2013-10-22,204480156,0,0,0,0,24
2013-10-22,204274385,2,0,0,0,6
2013-10-22,205294978,1,0,0,0,6
2013-10-22,205245228,1,0,0,0,6
2013-10-22,204919088,1,0,0,0,18
2013-10-22,207065434,2,0,0,Yes,0
2013-10-22,206744815,2,0,0,0,12
2013-10-22,207990888,2,0,0,0,6
2013-10-22,226616027,1,0,0,0,24
2013-10-22,206615304,1,0,0,0,6
2013-10-22,271179574,1,0,0,0,6
2013-10-22,205090970,1,0,0,0,6
2013-10-22,205090087,1,0,0,0,6
2013-10-22,203367040,1,0,0,0,6
2013-10-22,221167703,2,0,0,0,6
2013-10-22,221324023,6,0,0,0,6
2013-10-22,203357355,1,0,0,0,6
2013-10-22,203912936,1,0,0,0,6
2013-10-22,204572952,4,0,0,0,12
2013-10-22,204205199,1,0,0,Yes,0
2013-10-22,268771060,2,0,0,0,12
2013-10-22,206181547,1,0,0,0,6
2013-10-22,203807409,1,0,0,0,12
2013-10-22,205463797,4,0,0,Yes,0
2013-10-22,214614117,2,0,0,0,24
2013-10-22,201780095,1,0,0,0,6
2013-10-22,268121712,3,0,0,Yes,0
2013-10-22,209959139,1,0,0,0,12
2013-10-22,206266686,1,0,0,0,6
2013-10-22,203355128,4,0,0,0,12
2013-10-22,204437024,1,0,0,0,6
2013-10-22,209840792,1,0,0,0,6
2013-10-22,204914881,1,0,0,0,6
2013-10-22,207097734,1,0,0,0,12
2013-10-22,206309064,1,0,0,0,12
2013-10-22,208217653,1,0,0,0,6
2013-10-22,206298705,1,0,0,0,6
2013-10-22,201814639,2,0,0,0,6
2013-10-22,204718647,1,0,0,0,6
2013-10-22,208193623,1,0,0,0,6
2013-10-22,208302968,3,0,0,0,12
2013-10-22,203497664,1,0,0,0,6
2013-10-22,207329731,1,0,0,0,6
2013-10-22,230403370,1,0,0,0,6
2013-10-22,214987760,2,0,0,0,6
2013-10-22,269884730,0,0,0,0,6
2013-10-22,225942341,0,0,0,0,12
2013-10-22,208039032,1,0,0,0,12
2013-10-22,204718498,1,0,0,0,6
2013-10-22,207751355,1,0,0,0,6
2013-10-22,209374164,6,0,0,0,36
2013-10-22,204128789,1,0,0,0,18
2013-10-22,214987752,2,0,0,0,6
2013-10-22,274171578,0,0,0,0,6
2013-10-22,222750010,1,0,0,0,6
2013-10-22,204893952,5,0,0,0,6
2013-10-22,203018619,0,0,0,0,6
2013-10-22,203266911,1,0,0,0,6
2013-10-22,203186077,0,0,0,0,6
2013-10-22,205462336,1,0,0,0,6
2013-10-22,206428179,0,0,0,0,12
2013-10-22,207920489,3,0,0,0,18
2013-10-22,206060386,1,0,0,0,12
2013-10-22,209374206,1,0,0,0,6
2013-10-22,274824002,1,0,0,0,12
2013-10-22,204339162,0,0,0,0,6
2013-10-22,271043143,2,0,0,0,6
2013-10-22,203532072,1,0,0,0,12
2013-10-22,207018490,2,0,0,0,48
2013-10-22,268731775,1,0,0,0,6
2013-10-22,219875366,1,0,0,0,6
2013-10-22,208559468,1,0,0,0,12
2013-10-22,271606915,1,0,0,0,18
2013-10-22,205245269,0,0,0,0,6
2013-10-22,204798342,3,0,0,0,6
2013-10-22,206699365,1,0,0,0,6
2013-10-22,205000607,2,0,0,0,6
2013-10-22,204717912,2,0,0,0,12
2013-10-22,270281850,1,0,0,0,6
2013-10-22,204229975,2,0,0,Yes,0
2013-10-22,214578817,3,0,0,0,24
2013-10-22,206785966,3,0,0,0,18
2013-10-22,205014202,2,0,0,0,6
2013-10-22,206492191,2,0,0,0,6
2013-10-22,205438195,1,0,0,0,18
2013-10-22,205089113,2,0,0,Yes,0
2013-10-22,206437865,0,0,0,0,18
2013-10-22,204956932,1,0,0,0,12
2013-10-22,208110981,1,0,0,0,6
2013-10-22,207385741,1,0,0,0,24
2013-10-22,205753155,0,0,0,0,24
2013-10-22,219793734,0,0,0,0,6
2013-10-22,232067397,2,0,0,0,18
2013-10-22,206726630,1,0,0,0,12
2013-10-22,205215593,1,0,0,0,6
2013-10-22,202590808,0,0,0,0,6
2013-10-22,204274054,1,0,0,0,6
2013-10-22,271834467,1,0,0,Yes,0
2013-10-22,219235827,1,0,0,Yes,0
2013-11-05,,3,0,0,0,6
2013-11-05,209077817,2,0,0,0,6
2013-11-05,205601222,1,0,0,0,6
2013-11-05,203233556,4,0,0,0,18
2013-11-05,206427635,0,0,0,0,6
2013-11-05,203649017,0,0,0,0,6
2013-11-05,206527350,2,0,0,0,24
2013-11-05,204301253,2,0,0,0,6
2013-11-05,209759695,4,0,0,0,12
2013-11-05,208038646,0,0,0,0,12
2013-11-05,269816781,0,0,0,0,6
2013-11-05,204572952,2,0,0,0,12
2013-11-05,206011207,1,0,0,0,6
2013-11-05,207105216,0,0,0,0,6
2013-11-05,205803547,0,0,0,0,6
2013-11-05,204674980,3,0,0,0,6
2013-11-05,204865679,5,0,0,0,6
2013-11-05,205438195,1,0,0,0,18
2013-11-05,203832530,1,0,0,0,12
2013-11-05,206157844,1,0,0,0,12
2013-11-05,204273775,2,0,0,0,6
2013-11-05,208020065,1,0,0,0,6
2013-11-05,225693340,1,0,0,0,6
2013-11-05,204480156,3,0,0,0,24
2013-11-05,204274385,1,0,0,0,6
2013-11-05,205463797,0,0,0,Yes,0
2013-11-05,207065434,0,0,0,Yes,0
2013-11-05,206744815,2,0,0,0,12
2013-11-05,262574254,1,0,0,0,12
2013-11-05,201834165,0,0,0,0,6
2013-11-05,271179574,2,0,0,0,6
2013-11-05,206309429,2,0,0,0,24
2013-11-05,205090970,2,0,0,0,6
2013-11-05,205090087,1,0,0,0,6
2013-11-05,203367040,1,0,0,0,6
2013-11-05,204718498,1,0,0,0,6
2013-11-05,203428974,2,0,0,0,6
2013-11-05,216535211,1,0,0,0,6
2013-11-05,221324023,0,0,0,0,6
2013-11-05,203912936,2,0,0,0,6
2013-11-05,207097734,2,0,0,0,12
2013-11-05,204205199,4,0,0,Yes,0
2013-11-05,207102252,4,0,0,0,6
2013-11-05,200038933,1,0,0,0,12
2013-11-05,214614117,7,0,0,0,24
2013-11-05,209374164,0,0,0,0,36
2013-11-05,268121712,0,0,0,Yes,0
2013-11-05,206266686,4,0,0,0,6
2013-11-05,206744559,1,0,0,0,6
2013-11-05,214987752,1,0,0,0,6
2013-11-05,202940656,0,0,0,Yes,0
2013-11-05,203807409,1,0,0,0,12
2013-11-05,201814639,2,0,0,0,6
2013-11-05,205679095,3,0,0,0,18
2013-11-05,206352874,1,0,0,0,12
2013-11-05,206785966,3,0,0,0,18
2013-11-05,225942341,1,0,0,0,12
2013-11-05,208302968,7,0,0,0,12
2013-11-05,206810426,1,0,0,0,6
2013-11-05,219878931,1,0,0,Yes,0
2013-11-05,271001166,0,0,0,0,12
2013-11-05,204999197,2,0,0,0,30
2013-11-05,205483225,1,0,0,0,6
2013-11-05,207329731,1,0,0,0,6
2013-11-05,230403370,1,0,0,0,6
2013-11-05,214987760,3,0,0,0,6
2013-11-05,269884730,4,0,0,0,6
2013-11-05,203186184,3,0,0,0,12
2013-11-05,216267781,0,0,0,0,12
2013-11-05,221167703,1,0,0,0,6
2013-11-05,207751355,1,0,0,0,6
2013-11-05,204668651,3,0,0,0,12
2013-11-05,204128789,0,0,0,0,18
2013-11-05,222750010,0,0,0,0,6
2013-11-05,208646463,1,0,0,0,6
2013-11-05,204583371,1,0,0,0,6
2013-11-05,204059430,1,0,0,Yes,0
2013-11-05,207990888,1,0,0,0,6
2013-11-05,204893952,2,0,0,0,6
2013-11-05,203186077,3,0,0,0,6
2013-11-05,205462336,4,0,0,0,6
2013-11-05,206345688,1,0,0,0,18
2013-11-05,205063266,2,0,0,0,12
2013-11-05,206428179,0,0,0,0,12
2013-11-05,203537261,1,0,0,0,6
2013-11-05,206060386,0,0,0,0,12
2013-11-05,274824002,1,0,0,0,12
2013-11-05,214920498,0,0,0,0,12
2013-11-05,204508147,1,0,0,0,18
2013-11-05,219736915,3,0,0,0,6
2013-11-05,205438575,1,0,0,0,12
2013-11-05,203532072,1,0,0,0,12
2013-11-05,207018490,2,0,0,0,48
2013-11-05,204388128,1,0,0,0,12
2013-11-05,206085912,0,0,0,0,6
2013-11-05,209840651,0,0,0,0,6
2013-11-05,208559468,3,0,0,0,12
2013-11-05,271606915,0,0,0,0,18
2013-11-05,200987535,1,0,0,0,6
2013-11-05,204798342,3,0,0,0,6
2013-11-05,205000607,1,0,0,0,6
2013-11-05,203438494,1,0,0,0,6
2013-11-05,204717912,0,0,0,0,12
2013-11-05,214578817,3,0,0,0,24
2013-11-05,204754261,1,0,0,0,6
2013-11-05,205303514,3,0,0,0,18
2013-11-05,274787324,1,0,0,0,6
2013-11-05,208193623,3,0,0,0,6
2013-11-05,207854050,1,0,0,0,6
2013-11-05,208039032,1,0,0,0,12
2013-11-05,205089113,5,0,0,Yes,0
2013-11-05,206437865,2,0,0,0,18
2013-11-05,225897719,1,0,0,0,12
2013-11-05,215817958,2,0,0,0,6
2013-11-05,204956932,3,0,0,0,12
2013-11-05,209569227,1,0,0,0,18
2013-11-05,208110981,1,0,0,0,6
2013-11-05,203612270,2,0,0,0,6
2013-11-05,206526139,3,0,0,0,18
2013-11-05,205753155,3,0,0,0,24
2013-11-05,219793734,3,0,0,0,6
2013-11-05,232067397,0,0,0,0,18
2013-11-05,275132256,1,0,0,0,6
2013-11-05,206726630,2,0,0,0,12
2013-11-05,209840693,4,0,0,0,18
2013-11-05,271602260,1,0,0,0,12
2013-11-05,271834467,2,0,0,Yes,0
2013-12-03,,4,0,0,0,6
2013-12-03,205601222,1,0,0,0,6
2013-12-03,203233556,2,0,0,0,18
2013-12-03,206427635,2,0,0,0,6
2013-12-03,203649017,0,0,0,0,6
2013-12-03,203017033,1,0,0,0,6
2013-12-03,204019046,2,0,0,Yes,0
2013-12-03,206527350,2,0,0,0,24
2013-12-03,208028233,0,0,0,0,12
2013-12-03,203612080,1,0,0,0,6
2013-12-03,204059430,1,0,0,Yes,0
2013-12-03,203287990,1,0,0,0,6
2013-12-03,206011207,1,0,0,0,6
2013-12-03,207105216,0,0,0,0,6
2013-12-03,208110981,1,0,0,0,6
2013-12-03,206713703,1,0,0,0,12
2013-12-03,205438195,0,0,0,0,18
2013-12-03,206157844,1,0,0,0,12
2013-12-03,204273775,1,0,0,0,6
2013-12-03,225693340,1,0,0,0,6
2013-12-03,207102252,2,0,0,0,6
2013-12-03,204919088,1,0,0,0,18
2013-12-03,207065434,3,0,0,Yes,0
2013-12-03,262574254,2,0,0,0,12
2013-12-03,226616027,0,0,0,0,24
2013-12-03,201834165,1,0,0,0,6
2013-12-03,271179574,2,0,0,0,6
2013-12-03,209167444,1,0,0,0,6
2013-12-03,269885026,1,0,0,0,6
2013-12-03,216267781,0,0,0,0,12
2013-12-03,204718498,0,0,0,0,6
2013-12-03,221324023,3,0,0,0,6
2013-12-03,204572952,2,0,0,0,12
2013-12-03,204205199,1,0,0,Yes,0
2013-12-03,268771060,0,0,0,0,12
2013-12-03,209989276,1,0,0,0,6
2013-12-03,205463797,1,0,0,Yes,0
2013-12-03,205294978,1,0,0,0,6
2013-12-03,214614117,2,0,0,0,24
2013-12-03,201780095,0,0,0,0,6
2013-12-03,209959139,3,0,0,0,12
2013-12-03,206266686,2,0,0,0,6
2013-12-03,222750010,3,0,0,0,6
2013-12-03,204437024,3,0,0,0,6
2013-12-03,206309064,2,0,0,0,12
2013-12-03,201814639,1,0,0,0,6
2013-12-03,205679095,1,0,0,0,18
2013-12-03,203267208,0,0,0,0,12
2013-12-03,200030112,0,0,0,0,6
2013-12-03,208302968,2,0,0,0,12
2013-12-03,203497664,1,0,0,0,6
2013-12-03,219878931,1,0,0,Yes,0
2013-12-03,271001166,1,0,0,0,12
2013-12-03,204999197,1,0,0,0,30
2013-12-03,203368659,0,0,0,0,12
2013-12-03,269884730,0,0,0,0,6
2013-12-03,206309429,1,0,0,0,24
2013-12-03,203099890,1,0,0,0,18
2013-12-03,221167703,2,0,0,0,6
2013-12-03,207097734,1,0,0,0,12
2013-12-03,209374164,0,0,0,0,36
2013-12-03,204128789,1,0,0,0,18
2013-12-03,214987752,1,0,0,0,6
2013-12-03,204583371,1,0,0,0,6
2013-12-03,207990888,2,0,0,0,6
2013-12-03,204893952,3,0,0,0,6
2013-12-03,206274508,0,0,0,0,6
2013-12-03,205063266,2,0,0,0,12
2013-12-03,203945175,1,0,0,0,6
2013-12-03,274824002,0,0,0,0,12
2013-12-03,271043143,1,0,0,0,6
2013-12-03,205438575,1,0,0,0,12
2013-12-03,204384457,0,0,0,0,6
2013-12-03,206100935,2,0,0,0,12
2013-12-03,268731775,1,0,0,0,6
2013-12-03,204388128,3,0,0,0,12
2013-12-03,205349558,0,0,0,0,6
2013-12-03,203043898,1,0,0,0,6
2013-12-03,204798342,2,0,0,0,6
2013-12-03,200023745,0,0,0,0,6
2013-12-03,206523136,1,0,0,0,6
2013-12-03,203438494,1,0,0,0,6
2013-12-03,204717912,1,0,0,0,12
2013-12-03,207919002,3,0,0,0,6
2013-12-03,204229975,4,0,0,Yes,0
2013-12-03,204754261,1,0,0,0,6
2013-12-03,269826608,1,0,0,Yes,0
2013-12-03,205014202,1,0,0,0,6
2013-12-03,207854050,2,0,0,0,6
2013-12-03,204433668,0,0,0,0,6
2013-12-03,206437865,3,0,0,0,18
2013-12-03,204956932,0,0,0,0,12
2013-12-03,209569227,3,0,0,0,18
2013-12-03,202940656,0,0,0,Yes,0
2013-12-03,206526139,0,0,0,0,18
2013-12-03,205753155,1,0,0,0,24
2013-12-03,219793734,1,0,0,0,6
2013-12-03,232067397,1,0,0,0,18
2013-12-03,209840693,0,0,0,0,18
2013-12-03,271602260,1,0,0,0,12
2013-12-03,206153264,0,0,0,0,6
2013-12-03,202590808,1,0,0,0,6
2013-12-03,203066964,1,0,0,0,6
2013-12-03,271834467,1,0,0,Yes,0
2013-12-03,220633515,1,0,0,Yes,0
2013-12-02,265903831,0,0,0,0,6
2013-12-02,203233556,4,0,0,0,18
2013-12-02,205303514,1,0,0,0,18
2013-12-02,204019046,2,0,0,Yes,0
2013-12-02,206527350,3,0,0,0,24
2013-12-02,204301253,1,0,0,0,6
2013-12-02,209759695,2,0,0,0,12
2013-12-02,205106164,0,0,0,0,6
2013-12-02,208028233,1,0,0,0,12
2013-12-02,216439729,3,0,0,0,24
2013-12-02,203266879,1,0,0,0,6
2013-12-02,274787324,1,0,0,0,6
2013-12-02,205803547,3,0,0,0,6
2013-12-02,274835750,1,0,0,0,6
2013-12-02,204865679,5,0,0,0,6
2013-12-02,207854050,0,0,0,0,6
2013-12-02,214920498,0,0,0,0,12
2013-12-02,204273775,3,0,0,0,6
2013-12-02,205547490,2,0,0,0,6
2013-12-02,207102252,2,0,0,0,6
2013-12-02,204919088,2,0,0,0,18
2013-12-02,207065434,2,0,0,Yes,0
2013-12-02,206744815,3,0,0,0,12
2013-12-02,202989711,1,0,0,0,6
2013-12-02,207990888,1,0,0,0,6
2013-12-02,226616027,3,0,0,0,24
2013-12-02,208039032,1,0,0,0,12
2013-12-02,269885026,0,0,0,0,6
2013-12-02,205090970,2,0,0,0,6
2013-12-02,205090087,2,0,0,0,6
2013-12-02,221101496,1,0,0,0,6
2013-12-02,203367040,2,0,0,0,6
2013-12-02,204718498,2,0,0,0,6
2013-12-02,215817958,1,0,0,0,6
2013-12-02,204572952,3,0,0,0,12
2013-12-02,203437868,1,0,0,0,6
2013-12-02,204205199,3,0,0,Yes,0
2013-12-02,268771060,0,0,0,0,12
2013-12-02,205463797,4,0,0,Yes,0
2013-12-02,205294978,0,0,0,0,6
2013-12-02,214614117,3,0,0,0,24
2013-12-02,204300339,1,0,0,0,6
2013-12-02,209959139,1,0,0,0,12
2013-12-02,206266686,4,0,0,0,6
2013-12-02,222750010,2,0,0,0,6
2013-12-02,204437024,1,0,0,0,6
2013-12-02,209840792,0,0,0,0,6
2013-12-02,204709661,1,0,0,0,6
2013-12-02,208217653,1,0,0,0,6
2013-12-02,205349574,1,0,0,0,6
2013-12-02,200030112,5,0,0,0,6
2013-12-02,206785966,1,0,0,0,18
2013-12-02,208193623,1,0,0,0,6
2013-12-02,208302968,2,0,0,0,12
2013-12-02,205168214,3,0,0,0,12
2013-12-02,271001166,1,0,0,0,12
2013-12-02,204999197,1,0,0,0,30
2013-12-02,203368659,2,0,0,0,12
2013-12-02,270394372,1,0,0,0,6
2013-12-02,269884730,1,0,0,0,6
2013-12-02,225942341,1,0,0,0,12
2013-12-02,203186184,1,0,0,0,12
2013-12-02,203099890,1,0,0,0,18
2013-12-02,221167703,3,0,0,0,6
2013-12-02,209374164,4,0,0,0,36
2013-12-02,214987752,1,0,0,0,6
2013-12-02,204299432,1,0,0,0,6
2013-12-02,275173540,1,0,0,0,6
2013-12-02,209731611,1,0,0,0,6
2013-12-02,262574254,1,0,0,0,12
2013-12-02,204893952,1,0,0,0,6
2013-12-02,203018619,1,0,0,0,6
2013-12-02,206726630,3,0,0,0,12
2013-12-02,206597098,1,0,0,0,6
2013-12-02,205063266,1,0,0,0,12
2013-12-02,207920489,0,0,0,0,18
2013-12-02,206060386,4,0,0,0,12
2013-12-02,274824002,1,0,0,0,12
2013-12-02,207018490,2,0,0,0,48
2013-12-02,268731775,2,0,0,0,6
2013-12-02,206569774,1,0,0,0,6
2013-12-02,206157844,0,0,0,0,12
2013-12-02,203043898,1,0,0,0,6
2013-12-02,204798342,3,0,0,0,6
2013-12-02,200023745,0,0,0,0,6
2013-12-02,205000607,2,0,0,0,6
2013-12-02,204717912,3,0,0,0,12
2013-12-02,214578817,3,0,0,0,24
2013-12-02,204229975,3,0,0,Yes,0
2013-12-02,204754261,1,0,0,0,6
2013-12-02,207105216,1,0,0,0,6
2013-12-02,205014202,3,0,0,0,6
2013-12-02,205438195,1,0,0,0,18
2013-12-02,205089113,2,0,0,Yes,0
2013-12-02,206437865,2,0,0,0,18
2013-12-02,208723585,2,0,0,0,12
2013-12-02,206270084,1,0,0,0,6
2013-12-02,204956932,5,0,0,0,12
2013-12-02,202940656,2,0,0,Yes,0
2013-12-02,207385741,1,0,0,0,24
2013-12-02,206352874,2,0,0,0,12
2013-12-02,206526139,2,0,0,0,18
2013-12-02,205753155,1,0,0,0,24
2013-12-02,205483225,1,0,0,0,6
2013-12-02,232067397,4,0,0,0,18
2013-12-02,275132256,1,0,0,0,6
2013-12-02,203186077,0,0,0,0,6
2013-12-02,206309429,3,0,0,0,24
2013-12-02,271834467,3,0,0,Yes,0
2013-11-08,203429113,1,0,0,0,12
2013-11-08,271001166,2,0,0,0,12
2013-11-08,219793734,1,0,0,0,6
2013-11-08,,1,0,0,0,6
2013-11-08,210604674,0,0,0,0,6
2013-11-08,265903831,1,0,0,0,6
2013-11-08,205000607,0,0,0,0,6
2013-11-08,205303514,2,0,0,0,18
2013-11-08,209167444,2,0,0,0,6
2013-11-08,269885026,1,0,0,0,6
2013-11-08,216439729,0,0,0,0,24
2013-11-08,269884730,1,0,0,0,6
2013-11-08,204019046,1,0,0,Yes,0
2013-11-08,206309429,1,0,0,0,24
2013-11-08,204798342,0,0,0,0,6
2013-11-08,204229975,2,0,0,Yes,0
2013-11-08,274071075,3,0,0,Yes,0
2013-11-08,271179574,1,0,0,0,6
2013-11-08,204758437,1,0,0,0,6
2013-11-08,221324023,2,0,0,0,6
2013-11-08,204572952,1,0,0,0,12
2013-11-08,214579286,1,0,0,0,6
2013-11-08,203437868,1,0,0,0,6
2013-11-08,204205199,1,0,0,Yes,0
2013-11-08,205438195,0,0,0,0,18
2013-11-08,204433668,1,0,0,0,6
2013-11-08,205089113,2,0,0,Yes,0
2013-11-08,226616027,1,0,0,0,24
2013-11-08,215817958,2,0,0,0,6
2013-11-08,206624835,1,0,0,0,6
2013-11-08,214614117,1,0,0,0,24
2013-11-08,203186077,0,0,0,0,6
2013-11-08,203612270,1,0,0,0,6
2013-11-08,206157174,1,0,0,0,12
2013-11-08,209959139,1,0,0,0,12
2013-11-08,204674980,1,0,0,0,6
2013-11-08,232067397,2,0,0,0,18
2013-11-08,204865679,2,0,0,0,6
2013-11-08,219235827,1,0,0,Yes,0
2013-11-08,206427635,2,0,0,0,6
2013-11-08,207097734,0,0,0,0,12
2013-11-08,209840693,1,0,0,0,18
2013-11-08,203234182,1,0,0,0,6
2013-11-08,203807409,0,0,0,0,12
2013-11-08,201814639,1,0,0,0,6
2013-11-08,205679095,2,0,0,0,18
2013-11-08,205547490,1,0,0,0,6
2013-11-08,206352874,0,0,0,0,12
2013-11-08,200030112,2,0,0,0,6
2013-11-08,204388128,1,0,0,0,12
2013-11-08,204754261,2,0,0,0,6
2013-11-08,204919088,1,0,0,0,18
2013-11-08,205349574,1,0,0,0,6
2013-11-08,205168214,1,0,0,0,12
2013-11-08,219878931,3,0,0,Yes,0
2013-12-04,,1,0,0,0,6
2013-12-04,204348205,1,0,0,0,6
2013-12-04,202989711,0,0,0,0,6
2013-12-04,209959139,1,0,0,0,12
2013-12-04,209374164,1,0,0,0,36
2013-12-04,226616027,1,0,0,0,24
2013-12-04,203233556,0,0,0,0,18
2013-12-04,201834165,0,0,0,0,6
2013-12-04,206427635,1,0,0,0,6
2013-12-04,203649017,1,0,0,0,6
2013-12-04,269884730,0,0,0,0,6
2013-12-04,206309429,1,0,0,0,24
2013-12-04,206437865,0,0,0,0,18
2013-12-04,204301253,1,0,0,0,6
2013-12-04,214578817,1,0,0,0,24
2013-12-04,204229975,1,0,0,Yes,0
2013-12-04,205090087,0,0,0,0,6
2013-12-04,207919002,1,0,0,0,6
2013-12-04,207920489,1,0,0,0,18
2013-12-04,203288709,1,0,0,0,12
2013-12-04,203428974,1,0,0,0,6
2013-12-04,207105216,1,0,0,0,6
2013-12-04,216535211,1,0,0,0,6
2013-12-04,204059430,2,0,0,Yes,0
2013-12-04,208153163,1,0,0,0,6
2013-12-04,205438195,1,0,0,0,18
2013-12-04,204676209,1,0,0,0,12
2013-12-04,203807409,1,0,0,0,12
2013-12-04,205089113,1,0,0,Yes,0
2013-12-04,222750010,0,0,0,0,6
2013-12-04,203638762,1,0,0,0,6
2013-12-04,204893952,2,0,0,0,6
2013-12-04,205803547,1,0,0,0,6
2013-12-04,208110981,1,0,0,0,6
2013-12-04,206526139,2,0,0,0,18
2013-12-04,205753155,2,0,0,0,24
2013-12-04,268121712,1,0,0,Yes,0
2013-12-04,205483225,1,0,0,0,6
2013-12-04,274835750,1,0,0,0,6
2013-12-04,274574243,1,0,0,0,6
2013-12-04,203355128,0,0,0,0,12
2013-12-04,207854050,2,0,0,0,6
2013-12-04,206060386,0,0,0,0,12
2013-12-04,204437024,1,0,0,0,6
2013-12-04,205303514,0,0,0,0,18
2013-12-04,206726630,1,0,0,0,12
2013-12-04,209840693,1,0,0,0,18
2013-12-04,271602260,1,0,0,0,12
2013-12-04,206298705,0,0,0,0,6
2013-12-04,201814639,1,0,0,0,6
2013-12-04,205679095,0,0,0,0,18
2013-12-04,225693340,1,0,0,0,6
2013-12-04,203532072,1,0,0,0,12
2013-12-04,207018490,1,0,0,0,48
2013-12-04,268731775,0,0,0,0,6
2013-12-04,219878931,1,0,0,Yes,0
2013-12-06,203429113,1,0,0,0,12
2013-12-06,204999197,1,0,0,0,30
2013-12-06,226616027,2,0,0,0,24
2013-12-06,205303514,0,0,0,0,18
2013-12-06,206523136,1,0,0,0,6
2013-12-06,207919002,1,0,0,0,6
2013-12-06,214578817,0,0,0,0,24
2013-12-06,204229975,2,0,0,Yes,0
2013-12-06,208028233,0,0,0,0,12
2013-12-06,270308232,1,0,0,0,6
2013-12-06,206785966,1,0,0,0,18
2013-12-06,203428974,1,0,0,0,6
2013-12-06,216535211,1,0,0,0,6
2013-12-06,204070684,0,0,0,0,6
2013-12-06,275173540,1,0,0,0,6
2013-12-06,204059430,0,0,0,Yes,0
2013-12-06,207854050,1,0,0,0,6
2013-12-06,204433668,0,0,0,0,6
2013-12-06,205463797,1,0,0,Yes,0
2013-12-06,205089113,1,0,0,Yes,0
2013-12-06,206437865,1,0,0,0,18
2013-12-06,207105216,1,0,0,0,6
2013-12-06,206726630,1,0,0,0,12
2013-12-06,205753155,0,0,0,0,24
2013-12-06,204865679,0,0,0,0,6
